Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_1976676612482377,2021-04-09,15:10:44,share,"Earlier this week, we shared exciting news about our partnership with Amazon Web Services (AWS). Now you can hear some of our previous students' experiences and how our training program has changed their lives.

https://www.youtube.com/watch?v=pkuLjel62os",https://www.youtube.com/watch?v=pkuLjel62os,EXPLORE Data Science Academy | AWS in South Africa,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/1485209207740983297?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FpkuLjel62os%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeG1jF6VAOG4_aTtlnqfeffHr5TxK2nXGAqvlPEradcYCkSWKiLsCdJQhCQhKtJ762Y&ccb=13-1&oh=06_AbHYFv9mFvEZFxNXZ-Hv1-UcmQl-Q_dA6Ug4Tf2L6ARADg&oe=6442437E&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/1485209207740983297?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FpkuLjel62os%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=dst-emg0_q75_s1280x720&_nc_eui2=AeG1jF6VAOG4_aTtlnqfeffHr5TxK2nXGAqvlPEradcYCkSWKiLsCdJQhCQhKtJ762Y&ccb=13-1&oh=06_AbGKa1-O5aea5-dicOrlZFXPo97GDIUgL2oHaA8RafmQ1Q&oe=6442437E&_nc_sid=834697,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1976676612482377,,25,18,20,1,0,0,483,401
926011594215556_1979048908911814,2021-04-12,14:17:14,photo,"Our founder and CEO, Shaun Dippnall, shared the following opinion on digital education:

""Digital education is relatively new and we are still learning the best way to deliver it. For example, simply moving a lecture from a physical space to a virtual one is not the best way to leverage the opportunity and possibility that a digital space provides. We need to clearly define the pedagogy for learning in a digital space and use that to ensure we develop the most effective learning possible for students.""

Read more on the progression of digital education in this article:  https://www.engineeringnews.co.za/article/pandemic-accelerated-digital-education-but-some-way-to-go-to-make-tool-truly-effective-2021-04-09/rep_id:4136

#datascience #education #digitalskills",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/1979047518911953/?type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-9/172414701_1979047525578619_2082181334681440917_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHZ3ThpO7vD3kxjQKsRugbGOMlcBvZ2zT04yVwG9nbNPSC0xHVw4HPImHzdIwggLXo&_nc_ohc=MGDjGiirs8YAX_kwVAz&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCAtlaK60ZlbytmbYCgRA-9NiGL1oEH2g7POl0QzxmuyQ&oe=6467DCA5,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-9/172414701_1979047525578619_2082181334681440917_n.png?_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHZ3ThpO7vD3kxjQKsRugbGOMlcBvZ2zT04yVwG9nbNPSC0xHVw4HPImHzdIwggLXo&_nc_ohc=MGDjGiirs8YAX_kwVAz&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAC7hJiaq9Sdjgi4e4VmLPRBL99LoAjTOAiY5kCbZzpRA&oe=6467DCA5,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1979048908911814,,16,,13,3,0,4,502,415
926011594215556_1980045758812129,2021-04-13,15:07:04,share,"The news continues to spread.

“Amazon partnered with prominent institution, Explore Data Science Academy, to offer a one-year training learnership course.”

https://www.jacarandafm.com/lifestyle/family/amazons-amazing-learnership-course-south-africans/",https://www.jacarandafm.com/lifestyle/family/amazons-amazing-learnership-course-south-africans/,Amazon’s amazing learnership course for South Africans,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/1718346570120422882?url=https%3A%2F%2Fturntable.kagiso.io%2Fimages%2Fguy_studying_online_istock.width-400.jpg&fb_obo=1&utld=kagiso.io&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeGx2rP8RXDkT3FeV0C6KCrGbVXycd-ny6VtVfJx36fLpehE0NfPeOUt3D2lMil3x1w&ccb=13-1&oh=06_AbH13Tvxird8y7_MD6NZYSy5MvBdQRMvAiK2FPYCZYwOOw&oe=6441D9A8&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/1718346570120422882?url=https%3A%2F%2Fturntable.kagiso.io%2Fimages%2Fguy_studying_online_istock.width-400.jpg&fb_obo=1&utld=kagiso.io&_nc_eui2=AeGx2rP8RXDkT3FeV0C6KCrGbVXycd-ny6VtVfJx36fLpehE0NfPeOUt3D2lMil3x1w&ccb=13-1&_nc_sid=834697&stp=dst-emg0_q75&ur=64c8fc&oh=06_AbHcC5ij97ZGvHGF40MjbCMhO4BBrElIWzt1UQ3vjGJ_sw&oe=6441D9A8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1980045758812129,How does one apply for the Learnership?last I had you guys were going to open applications in April 2021 but I didn’t see anything ,18,13,17,1,3,0,537,448
926011594215556_1981535678663137,2021-04-15,8:53:56,photo,"Tasks that are seemingly easy for humans to complete can actually be very difficult for machines to achieve. Read this interesting article that gives insight into how (un)intelligent our current AI algorithms are.

https://www.wired.com/story/its-called-artificial-intelligence-but-what-is-intelligence/

#artificialintelligence #datascience",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/1981534931996545/?type=3,,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/173548220_1981534935329878_4533057098340950097_n.png?stp=dst-png_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFaxURDdQgQE9Qs-yNSCj2hbQPKjnNMVj9tA8qOc0xWP7rKUaid8f-Oarpth3VHP5o&_nc_ohc=OzTDIc_aPxAAX-qsdSf&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfDuO6zS34FjzWGtZsw7fxZTZYhGlC-McJtO47IYE63aZQ&oe=646802EA,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/173548220_1981534935329878_4533057098340950097_n.png?_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFaxURDdQgQE9Qs-yNSCj2hbQPKjnNMVj9tA8qOc0xWP7rKUaid8f-Oarpth3VHP5o&_nc_ohc=OzTDIc_aPxAAX-qsdSf&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfDkXwUspDJgp3fJSCif-DPbGDcioccr9YUBfrskeg-YPg&oe=646802EA,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1981535678663137,,10,1,8,,0,0,577,483
926011594215556_1982648955218476,2021-04-16,19:33:29,share,"Stuff is expanding into television with a new show called Stuff on eNCA. The weekly technology and gadget variety show premieres on Friday 16 April at 21:30.

https://stuff.co.za/2021/04/16/stuff-on-enca-new-show/",https://stuff.co.za/2021/04/16/stuff-on-enca-new-show/,"Catch Stuff on eNCA with our new show called, fittingly enough, Stuff on eNCA » Stuff",https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/10756011754205791827?url=https%3A%2F%2Fstuff.co.za%2Fwp-content%2Fuploads%2F2021%2F04%2FStuff_on_eNCA-1024x567.jpg&fb_obo=1&utld=co.za&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeGwC4sh65vd1rb3Wced9L2YcHhqHpPKbtNweGoek8pu0yaGc_vsdv5Tt2W8kcieZdc&ccb=13-1&oh=06_AbH_MLSwTnWEs56fDgz87z0gTLpqzyETf0llqzgOLJiDYA&oe=644244DF&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/10756011754205791827?url=https%3A%2F%2Fstuff.co.za%2Fwp-content%2Fuploads%2F2021%2F04%2FStuff_on_eNCA-1024x567.jpg&fb_obo=1&utld=co.za&_nc_eui2=AeGwC4sh65vd1rb3Wced9L2YcHhqHpPKbtNweGoek8pu0yaGc_vsdv5Tt2W8kcieZdc&ccb=13-1&_nc_sid=834697&stp=dst-emg0_q75&ur=64c8fc&oh=06_AbFnfjDZA1dNVottSfg0Qs6PTu6ZPpMoZO1TGyePWzQekQ&oe=644244DF,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1982648955218476,,13,1,10,,0,0,646,546
926011594215556_1985415728275132,2021-04-20,8:46:07,photo,"BecomingHuman.AI has put together this comprehensive resource of downloadable cheat sheets for AI, Neural Networks, Machine Learning, Deep Learning & Data Science. 

Here is the one on Neural Networks. 
Cheat sheets on the other topics can be found here: https://becominghuman.ai/cheat-sheets-for-ai-neural-networks-machine-learning-deep-learning-big-data-science-pdf-f22dc900d2d7

#datascience #machinelearning #learning",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/1985410521608986/?type=3,,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/176035799_1985410524942319_7742738900717410956_n.png?stp=dst-png_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGT_eNVTFmPTw1V4OuGyqkti21lBFqpsyiLbWUEWqmzKKQUa_PbHLkL5PDL3lA3rJs&_nc_ohc=lzS3zfIe-IsAX8HWcPx&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBJdFMtFBubAHyb5gFSXC8hbkQMLZU-B9eBxBIQuYn8jA&oe=6467F275,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/176035799_1985410524942319_7742738900717410956_n.png?stp=dst-png_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGT_eNVTFmPTw1V4OuGyqkti21lBFqpsyiLbWUEWqmzKKQUa_PbHLkL5PDL3lA3rJs&_nc_ohc=lzS3zfIe-IsAX8HWcPx&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBjQrUDhbdidqN335Xg_lEMznvlGlEcy7b726YSPmwakA&oe=6467F275,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1985415728275132,4,10,4,9,,2,1,698,593
926011594215556_1985415728275132,2021-04-20,8:46:07,photo,"BecomingHuman.AI has put together this comprehensive resource of downloadable cheat sheets for AI, Neural Networks, Machine Learning, Deep Learning & Data Science. 

Here is the one on Neural Networks. 
Cheat sheets on the other topics can be found here: https://becominghuman.ai/cheat-sheets-for-ai-neural-networks-machine-learning-deep-learning-big-data-science-pdf-f22dc900d2d7

#datascience #machinelearning #learning",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/1985410521608986/?type=3,,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/176035799_1985410524942319_7742738900717410956_n.png?stp=dst-png_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGT_eNVTFmPTw1V4OuGyqkti21lBFqpsyiLbWUEWqmzKKQUa_PbHLkL5PDL3lA3rJs&_nc_ohc=lzS3zfIe-IsAX8HWcPx&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBJdFMtFBubAHyb5gFSXC8hbkQMLZU-B9eBxBIQuYn8jA&oe=6467F275,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/176035799_1985410524942319_7742738900717410956_n.png?stp=dst-png_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGT_eNVTFmPTw1V4OuGyqkti21lBFqpsyiLbWUEWqmzKKQUa_PbHLkL5PDL3lA3rJs&_nc_ohc=lzS3zfIe-IsAX8HWcPx&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBjQrUDhbdidqN335Xg_lEMznvlGlEcy7b726YSPmwakA&oe=6467F275,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1985415728275132,"able cheat sheets for AI, Neural Networks, Machine Learning,  0641..6340",10,4,9,,2,1,698,593
926011594215556_1986517634831608,2021-04-21,13:07:39,share,https://www.bizcommunity.com/Article/196/66/214930.html,https://www.bizcommunity.com/Article/196/66/214930.html,Tech brand Stuff expands into TV,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/7038840199048187762?url=https%3A%2F%2Fbiz-file.com%2Fc%2F2104%2F605741.jpg&fb_obo=1&utld=biz-file.com&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeHEKxypa38WIOPr0ogjleOyigWdHnKQ9v-KBZ0ecpD2_xBaBewhzU6VXOjSrs9ihAI&ccb=13-1&oh=06_AbHmjrYQsmrHdVEUwWnme19yBP2iqPzgsXd2rRQQjtPa-w&oe=644242F8&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/7038840199048187762?url=https%3A%2F%2Fbiz-file.com%2Fc%2F2104%2F605741.jpg&fb_obo=1&utld=biz-file.com&_nc_eui2=AeHEKxypa38WIOPr0ogjleOyigWdHnKQ9v-KBZ0ecpD2_xBaBewhzU6VXOjSrs9ihAI&ccb=13-1&_nc_sid=834697&stp=dst-emg0_q75&ur=64c8fc&oh=06_AbE0tYU97xfsHu1fHhCH2xWxo0wCru2E5VgHsqmmj5amHA&oe=644242F8,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1986517634831608,,12,5,11,,0,0,741,634
926011594215556_1992575357559169,2021-04-28,15:55:12,photo,"Data storytelling takes data from a neutral form in a database and turns it into meaningful insights. These insights are then, in turn, used to make important business decisions. Data visualisations tools are essential to this process. This article discusses data visualisation and free data visualisation tools.
https://www.softwareadvice.com/resources/free-open-source-data-visualization-tools/
#visualisationtools #datascience #datastorytelling",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/1992573424226029/?type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-9/178862932_1992573427559362_1818881920334660329_n.jpg?stp=dst-jpg_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEJtXLYX5D8ENiCB5_eCCxLsFhL0j5Bm_ewWEvSPkGb9ybOr-OEe2sShPs3J_R9vak&_nc_ohc=ltv4sBnom2wAX-nWsNt&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDbIlMUSQ6k99nkThTC3BntndnDlkmjfJYCJ9VbY6f1Og&oe=6467E4B6,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-9/178862932_1992573427559362_1818881920334660329_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEJtXLYX5D8ENiCB5_eCCxLsFhL0j5Bm_ewWEvSPkGb9ybOr-OEe2sShPs3J_R9vak&_nc_ohc=ltv4sBnom2wAX-nWsNt&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAjASpMV_ljFsV_-WGJe9DerdUKvLF4K7WofWFX1dtoEw&oe=6467E4B6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1992575357559169,,20,3,19,1,0,0,932,797
926011594215556_1994101840739854,2021-04-30,13:45:36,share,"The news is spreading all over Africa. Read about our expansion into Nigeria in this article posted by CAJ News (Zimbabwe).

https://www.cajnews.co.zw/world-leading-data-science-institute-expands-to-africa/",https://www.cajnews.co.zw/world-leading-data-science-institute-expands-to-africa/,World leading data science institute expands to Africa - CajNews Zimbabwe,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/17530041675751460466?url=https%3A%2F%2Fwww.cajnews.co.zw%2Fwp-content%2Fuploads%2F2021%2F04%2FClassroom2.jpg&fb_obo=1&utld=co.zw&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeHKvYLn-XccLPNY4u6Gt_JaXTF05lKGJNldMXTmUoYk2eswC_qWXRlxDn1wdqutBRE&ccb=13-1&oh=06_AbEaiOlkVAFbPN6s9mfM0w9Y64GQ-KXgXbHmYZyxgTFGaQ&oe=6441D1D4&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/17530041675751460466?url=https%3A%2F%2Fwww.cajnews.co.zw%2Fwp-content%2Fuploads%2F2021%2F04%2FClassroom2.jpg&fb_obo=1&utld=co.zw&_nc_eui2=AeHKvYLn-XccLPNY4u6Gt_JaXTF05lKGJNldMXTmUoYk2eswC_qWXRlxDn1wdqutBRE&ccb=13-1&_nc_sid=834697&stp=dst-emg0_q75&ur=64c8fc&oh=06_AbEILyW4jrGfcWjlFarFb_En-oUPifTFyd3B7ij9Ud93Zg&oe=6441D1D4,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1994101840739854,,32,32,32,,0,0,1179,1014
926011594215556_1996672847149420,2021-05-03,17:17:22,photo,"If you are new to machine learning, this is an amazing article to read. It outlines different machine learning algorithms and explains when or where to use each model.

https://towardsdatascience.com/a-summary-of-the-basic-machine-learning-models-e0a65627ecbe

Image credit to the author of the article referenced.

#machinelearning #datascience",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/1996672507149454/?type=3,,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/181783995_1996672513816120_4160349575931452500_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHJEJbKaaZdXyaistzEzvdA_ozMgDEStU_-jMyAMRK1T9nbOkDJuWnA6q6effcZZGY&_nc_ohc=8mLQkCqudkYAX-3fw-_&_nc_oc=AQkfSxRTwnlHpzFcuotMbjPgQcFn8UJtHfWhHUTR9wsgNi4AGP7C-yV9QAW8SMEsGxg&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfAqUMjo7y-iDcIXZwAEZD4mpRXs7Q3Ik16eZ2x1sE13bQ&oe=6467CED9,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/181783995_1996672513816120_4160349575931452500_n.png?_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHJEJbKaaZdXyaistzEzvdA_ozMgDEStU_-jMyAMRK1T9nbOkDJuWnA6q6effcZZGY&_nc_ohc=8mLQkCqudkYAX-3fw-_&_nc_oc=AQkfSxRTwnlHpzFcuotMbjPgQcFn8UJtHfWhHUTR9wsgNi4AGP7C-yV9QAW8SMEsGxg&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfATO6_BXdB8CbyeyUCI9qFbXxPNGKld-aA1z7nRtuQHGg&oe=6467CED9,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1996672847149420,,20,23,20,,0,1,1542,1353
926011594215556_1997391923744179,2021-05-04,15:04:03,share,"You can listen to the part on Explore Data Science Academy here for those who missed the broadcast on Friday evening. 
https://www.enca.com/shows/stuff-30-april-2021 (Part I)",https://www.enca.com/shows/stuff-30-april-2021,Stuff | 30 April 2021,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/4375360457055180259?url=https%3A%2F%2Fwww.enca.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Ffacebook%2Fpublic%2F2021-04%2Fstuff_on_enca_logo_1.jpg%3Fh%3Dd1cb525d%26itok%3DUHbjn-Qi&fb_obo=1&utld=enca.com&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeE4vnDlMYudl-e_gLugBIcl6AJ_JvxFsUHoAn8m_EWxQZ9cz1JL4c-t3PTIGXvJUlc&ccb=13-1&oh=06_AbFqR159aQ-pBqqJvjNb7HubqhYQfS65DhmJ4CLwkujQKQ&oe=64426EDB&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/4375360457055180259?url=https%3A%2F%2Fwww.enca.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Ffacebook%2Fpublic%2F2021-04%2Fstuff_on_enca_logo_1.jpg%3Fh%3Dd1cb525d%26itok%3DUHbjn-Qi&fb_obo=1&utld=enca.com&_nc_eui2=AeE4vnDlMYudl-e_gLugBIcl6AJ_JvxFsUHoAn8m_EWxQZ9cz1JL4c-t3PTIGXvJUlc&ccb=13-1&_nc_sid=834697&stp=dst-emg0_q75&ur=64c8fc&oh=06_AbE1gMnWuwGHprGWTqVQ5FOTsuLrMUFX44zicUuLcRjk2Q&oe=64426EDB,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1997391923744179,"You can listen to the part on Explore Data Science Academy here for those who missed the broadcast on Friday evening. 
 051541",20,38,17,2,2,0,1328,1141
926011594215556_1998375600312478,2021-05-05,17:29:12,photo,"This website (https://stanford.edu/~shervine/teaching/), by Afshine Amidi and Shervine Amidi, provides cheat sheets on the various branches of machine learning in an easily understandable format. 

Go and have a look, especially the one on tips and tricks. This image is referenced from there. 

#machinelearning #cheatsheets #tipsandtricks",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/1998372013646170/?type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-9/182652902_1998372016979503_1897249708460106483_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeF_hpTVoB0eqT0EKB6SSPMjn3BfJwqFBQ2fcF8nCoUFDYDvGuyNXGPkLhg7lhEaaPg&_nc_ohc=I6jVvTb-c_cAX9rHepN&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfB3quz8hVyiTIQj4eI3AiKA7C7GVudz6s8I7BGI6VIKdQ&oe=6467E7A6,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-9/182652902_1998372016979503_1897249708460106483_n.png?stp=dst-png_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeF_hpTVoB0eqT0EKB6SSPMjn3BfJwqFBQ2fcF8nCoUFDYDvGuyNXGPkLhg7lhEaaPg&_nc_ohc=I6jVvTb-c_cAX9rHepN&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDgRf3Cm7QcS0IQKi042IquXA3euTo-eq8IVTvQh0SJOg&oe=6467E7A6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=1998375600312478,,22,15,20,1,0,1,1815,1586
926011594215556_2003570276459677,2021-05-11,19:07:02,photo,"We often use the ROC curve and AUC as an evaluation metric for a classification problem, but what do these values actually mean when calculating it?

This blog clearly explains the ROC curve, followed by the area under the curve, the AUC.

https://mlwhiz.com/blog/2021/02/03/roc-auc-curves-explained/

#datascience #machinelearning",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2003569036459801/?type=3,,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-9/184917412_2003569039793134_2183569613902910992_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHB33_s1I1NJ_8BQFwQqccAjWfl-4pilviNZ-X7imKW-ECud6otQ8udNxgIvNa6eHE&_nc_ohc=xCu7-U6BjEMAX8pEC_x&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBv8Fdw1EeYHt2MTvyvml9M0cYTvzNVcZSPJSbD9Hm4iQ&oe=6467F694,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-9/184917412_2003569039793134_2183569613902910992_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHB33_s1I1NJ_8BQFwQqccAjWfl-4pilviNZ-X7imKW-ECud6otQ8udNxgIvNa6eHE&_nc_ohc=xCu7-U6BjEMAX8pEC_x&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAdz8Ph_E9Zy-5w1RWQiA71pqve4XOn2p4EZ1NRgsCguA&oe=6467F694,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2003570276459677,,15,9,15,,0,1,1348,1141
926011594215556_2004952319654806,2021-05-13,9:36:10,photo,"Having a portfolio of what you can do as a data scientist can definitely advance your job prospects. However, the starting point in building your portfolio to display your skills in data cleaning, visualisation and machine learning will always be finding the right dataset.

This article lists 21 places where you can find datasets for data science projects. So go and have a look and start working on your portfolio.

https://www.dataquest.io/blog/free-datasets-for-projects/

#datascience #datascienceskills #portfolio #data",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2004951616321543/?type=3,,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/186099050_2004951619654876_7640029224310253604_n.jpg?stp=dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFBHHIcxjnbHqILqRVRU2qdSsmRewkdos5KyZF7CR2izj-K0M5pRpuSylyvu-SMj74&_nc_ohc=-xAOH9xznGwAX9y2uN7&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfC_kgAJTsDvQ4QuOs6wp7BtNtbkaEt4qnPxdsCZgUgrJg&oe=6467EE8F,https://scontent-lhr8-2.xx.fbcdn.net/v/t1.6435-9/186099050_2004951619654876_7640029224310253604_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFBHHIcxjnbHqILqRVRU2qdSsmRewkdos5KyZF7CR2izj-K0M5pRpuSylyvu-SMj74&_nc_ohc=-xAOH9xznGwAX9y2uN7&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfD2oZHTC9SPr5tqmbbL0JlKlgJSLy_a0nYGcKWYDPOXhA&oe=6467EE8F,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2004952319654806,,22,13,20,1,0,0,1685,1420
926011594215556_2009086315908073,2021-05-18,8:38:46,share,"Often we can find learning a new field daunting due to the multitude of new terminologies we need to familiarise ourselves with.  Having a glossary or dictionary close by with all the terms can make it a lot less daunting.

Have a look at this Neural Network dictionary and keep it close by for the day you want to dive into Deep Learning.

https://towardsdatascience.com/the-beginners-glossary-of-neural-network-terms-a9617354078

#machinelearning #deeplearning #learningaid #datascience",https://towardsdatascience.com/the-beginners-glossary-of-neural-network-terms-a9617354078,The Neural Network Dictionary,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/2302310660802039125?url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F0%2ACf5gaOFiLbQWeL4_&fb_obo=1&utld=medium.com&stp=c0.5000x0.5000f_dst-emg0_p130x130_q75&_nc_eui2=AeEUiD8EXWCaIfy3zAb1jiTmEEA-bRVnvgEQQD5tFWe-AUQbTFf_x1Nu3pRul-iA204&ccb=13-1&oh=06_AbHRu8d-ekueQD-mKa27nmyMvewDh3nub2hiSBxbUKufCw&oe=64420F6A&_nc_sid=6ac203,https://external-lhr8-1.xx.fbcdn.net/emg1/v/t13/2302310660802039125?url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F0%2ACf5gaOFiLbQWeL4_&fb_obo=1&utld=medium.com&_nc_eui2=AeEUiD8EXWCaIfy3zAb1jiTmEEA-bRVnvgEQQD5tFWe-AUQbTFf_x1Nu3pRul-iA204&ccb=13-1&_nc_sid=834697&stp=dst-emg0_q75&ur=64c8fc&oh=06_AbHDm9wcS-PEv6PqZA-rGJJNWlfHGmGa81dYQs7Us746dQ&oe=64420F6A,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2009086315908073,,34,53,30,1,0,0,1899,1650
